,naiseki
0,1375285.11111
1,-39539.1327488
2,43067.4729887
3,-96140.8888889
4,-3136.8888889
5,839.111111109
6,46053.550389
7,-794.042925313
8,53964.3075035
9,-78987.8111979
10,356214.979801
11,219783.665116
12,226485.51634
13,13099.462896
14,30580.8755053
15,351625.069073
16,-143356.786065
17,-123325.140494
18,449833.103257
19,191808.352642
20,267359.88582
21,-243500.629437
22,234731.716577
23,164072.961217
24,-98949.0419691
25,90946.3067968
26,159772.399041
27,-59852.9349106
28,192012.870228
29,133001.651911
30,13155.4871677
31,32259.9649576
32,81823.1415449
33,93421.5563472
34,-24712.8981026
35,-88460.8127379
36,-132625.733554
37,-130539.432117
38,-381924.596691
39,72732.3587254
40,207648.545242
41,188603.974098
42,-367511.63917
43,-180721.380022
44,118444.785624
45,161030.680436
46,-67190.1898737
47,-18586.1157959
48,105424.59276
49,9979.62946068
50,-141300.165992
51,-39498.6344746
52,76924.3003909
53,229636.601524
54,52423.6174549
55,404730.379746
56,23386.9895381
57,236819.604201
58,-425879.016073
59,336187.078309
60,-178090.812079
61,-306369.041465
62,-91087.3813263
63,-164411.465177
64,-3950.17643728
65,-276675.695907
66,60907.0557714
67,125812.02373
68,182050.047057
69,89414.1776749
70,-90789.2531449
71,45926.26736
72,70910.3508321
73,-21512.1158859
74,20159.4144572
75,254979.982765
76,-88616.3726965
77,95483.8947219
78,-142332.324605
79,223100.975917
80,25477.1335323
81,-64286.8112468
82,240105.277452
83,-209116.168643
84,182479.181489
85,-128184.477106
86,87370.6172127
87,201324.70131
88,273085.96295
89,-55784.5529899
90,170533.468896
91,-54381.6419916
92,125821.776126
93,-91888.6931471
94,80404.0224178
95,92068.8472063
96,-8924.43073973
97,-74627.4347242
98,246104.461058
99,-112678.194477
100,-260879.781457
101,84187.9269198
102,224371.187336
103,4397.19439916
104,292079.113432
105,-27944.1697804
106,195386.855996
107,-9375.42118867
108,694244.711927
109,51298.9157253
110,-312250.256668
111,33707.044699
112,-235097.439781
113,79933.8269975
114,-39536.8774499
115,148983.33244
116,-11101.0963649
117,-89531.711458
118,-109832.012224
119,-86837.5495421
120,-198222.32396
121,141490.274778
122,-121039.095992
123,-42637.4796742
124,-106847.434456
125,-106184.880745
126,-224807.643982
127,51530.7901929
128,124208.839246
129,-8784.70107899
130,-163011.340332
131,-223988.616747
132,1068.38888668
133,307247.014992
134,-273446.316824
135,-118738.36387
136,315155.907249
137,195485.855241
138,-312226.584034
139,65.1083291361
140,-31600.8607144
141,187979.909559
142,327043.254065
143,162570.110117
144,306706.735824
145,-42013.365242
146,-176629.129611
147,-100900.50981
148,-292601.530881
149,-30267.8528057
150,182754.11605
151,172497.039113
152,-126852.197654
153,92863.8402791
154,38768.0694835
155,58296.6695753
156,113163.643573
157,96077.9228624
158,74093.644067
159,94035.5927687
160,-319003.845142
161,-47181.480041
162,-64325.308523
163,212003.731004
164,28026.3670674
165,187091.49054
166,116067.236423
167,-363125.776766
168,30711.0859918
169,6527.37244962
170,-388909.447844
171,-284906.176733
172,-83022.2234229
173,-155947.113588
174,-172602.8636
175,39983.3343352
176,74607.9541349
177,36395.765959
178,266000.344258
179,-26510.0067532
180,32209.4273462
181,85305.9421312
182,-171908.311592
183,-342644.903265
184,-201345.464387
185,300750.776088
186,-309960.720551
187,-426299.036875
188,222868.024222
189,-188536.278017
190,-268996.270186
191,200832.868852
192,74393.0412826
193,171311.037859
194,-545750.475235
195,-294213.901224
196,-16484.9999019
197,-63197.47886
198,28841.4421316
199,69173.9730391
200,-111270.143191
201,-4372.01994527
202,-81361.3408793
203,175450.352862
204,20724.2170959
205,226947.622436
206,94881.4650481
207,-130378.648442
208,188830.575142
209,-130282.949341
210,-32084.4668168
211,287140.968572
212,140386.107844
213,-208217.838869
214,-205275.724011
215,-139592.301315
216,-146745.044465
217,116010.60599
218,111123.875664
219,172844.025932
220,34702.1165784
221,-3130.22724183
222,-205974.528513
223,118148.002463
224,206156.580442
225,47095.326379
226,-20241.6521342
227,-103620.185786
228,-116817.142075
229,-156455.312419
230,25383.2044433
231,21163.2785518
232,-181847.921933
233,-38249.5012623
234,-292585.679292
235,-16602.3036011
236,-83929.8165638
237,141413.850141
238,-192956.653386
239,-185395.237619
240,-8356.41018959
241,-2387.06602203
242,-213209.508755
243,-113891.915065
244,-149257.657786
245,32643.210824
246,132234.846697
247,-164190.815989
248,173205.651519
249,-29745.4261932
250,51225.6343923
251,95817.3403596
252,-111050.150946
253,91824.6964725
254,148400.067068
255,-190806.029782
256,317768.558807
257,-51190.3050602
258,116419.826848
259,-71986.0437
260,73832.3313421
261,44887.4406457
262,8641.88539126
263,61171.3966731
264,40325.4538482
265,-97844.5809079
266,20291.9499085
267,185620.222338
268,-20078.2603866
269,216886.260423
270,-56486.1233932
271,-139780.125755
272,-198402.739476
273,-22139.7973264
274,316318.586615
275,-300103.737676
276,-81352.4999129
277,-84894.5170065
278,273656.794099
279,-91160.9032213
280,-76919.0892413
281,-32113.8172352
282,-168408.915921
283,78690.6893079
284,-135854.17998
285,-32633.7094308
286,-75110.4832772
287,97826.8992797
288,-91258.3227974
289,-56400.3839336
290,-156964.073888
291,-126243.731427
292,-93231.9926651
293,-30218.9673466
294,18954.0405125
295,-71227.6614756
296,-108047.344344
297,-16447.8028483
298,129583.394826
299,-14164.810688
300,146512.63247
301,-75856.0163257
302,22200.1400599
303,-90988.4645931
304,-209152.646744
305,-41200.8982541
306,-250622.022556
307,-38841.0103807
308,25373.9188625
309,-174445.71408
310,165805.843611
311,9746.33059096
312,32950.9417791
313,46960.4129385
314,154619.58029
315,185149.724287
316,-165078.249488
317,-183849.405426
318,-337750.731654
319,64758.920863
320,-43524.2698038
321,67382.1209352
322,68481.7664676
323,187184.463511
