,naiseki
0,2091672.66667
1,210457.723349
2,394179.578085
3,-257260.555556
4,322333.111111
5,-138816.333333
6,-300264.527201
7,-41104.1389185
8,-521028.331886
9,206623.849514
10,-102647.745147
11,312263.469941
12,-563334.412753
13,-459788.88868
14,-146004.547407
15,-92714.3434678
16,105006.574801
17,-259510.986675
18,48565.4526667
19,23538.8801976
20,216615.95407
21,144765.872702
22,-219126.827868
23,-694331.147327
24,218890.25809
25,-502389.5194
26,-158981.96891
27,-152470.329748
28,-396428.866291
29,380936.771619
30,430427.333874
31,108681.32048
32,-68184.9611438
33,355647.119358
34,18143.9200031
35,-199689.246808
36,-266929.942187
37,710898.873992
38,-197401.193053
39,-1155903.86733
40,476389.270045
41,235496.86965
42,200290.156375
43,-415587.846271
44,173482.874059
45,237197.495946
46,105543.150997
47,92998.6884021
48,-303087.140336
49,140962.895511
50,369690.31373
51,-604999.94786
52,62933.9177392
53,25172.1813415
54,677877.703653
55,240767.709323
56,-275448.158011
57,122620.309734
58,-59588.2708629
59,-413996.174569
60,-79144.9657806
61,83059.3008097
62,732938.323893
63,276017.16914
64,-128576.955721
65,29636.4362594
66,-428655.879327
67,-97911.8731608
68,18111.0336553
69,153455.64716
70,127498.057483
71,411537.354977
72,381190.802003
73,740425.984802
74,-653175.90585
75,440473.326968
76,-569055.839173
77,129361.468269
78,-315008.523528
79,-153749.576649
80,399565.994269
81,-59263.9515777
82,-304440.091253
83,-550332.256864
84,63628.8075892
85,669124.365216
86,-273689.634421
87,-81725.5446227
88,312933.087589
89,96657.5918049
90,-14800.9808056
91,-283639.800195
92,124420.329996
93,-336041.010486
94,-287103.848892
95,-215577.033594
96,324875.770296
97,-165786.543212
98,-224566.736615
99,-323854.064413
100,206082.317321
101,53545.4364599
102,226287.908726
103,-523372.952829
104,418011.129163
105,118833.776523
106,-84463.1572468
107,422179.248305
108,-41161.3883908
109,25662.1116795
110,701961.391538
111,43210.5245319
112,-9167.97589663
113,2393.26135543
114,-472021.781613
115,-33969.7107327
116,107530.116999
117,-481798.450747
118,-122817.766902
119,-293556.633159
120,-292497.832014
121,267708.188855
122,378131.571424
123,387352.060967
124,59203.3596619
125,33825.9301776
126,-579060.275371
127,-274807.2133
128,202536.067012
129,-523885.597823
130,-704674.642502
131,-361004.696515
132,658420.550418
133,-261784.839511
134,241374.08787
135,244446.978171
136,-157332.77567
137,469567.406662
138,350655.116916
139,188959.053416
140,147326.033834
141,-145528.553485
142,105872.781464
143,-277064.264551
144,637247.694742
145,309865.058018
146,-62295.9628606
147,-76138.258994
