,lt_x,lt_y,rb_x,rb_y,target
1967,19541372.1433,20886217.0694,20062071.5082,20296064.8882,0.0308641545124
1968,19644848.5453,20968877.605,20191928.4396,20073404.3526,0.0307678008941
1969,19566343.0031,20887473.4103,20130433.9818,20248141.8807,0.0306987763343
1970,19469884.5488,20826915.6526,20180225.7695,20355366.305,0.0306290965754
1971,19456151.1836,20709376.968,20147292.468,20332904.9896,0.0306081560343
1972,19602803.952,20931593.6543,20047306.3662,20204021.6367,0.0306001392632
1973,19479484.5169,20756043.6347,20170625.8013,20379571.6563,0.0304848407228
1974,19473872.0316,20738779.1392,20129571.6199,20303502.8184,0.0304526920958
1975,19546284.7227,20843319.4254,20197158.9289,20105629.1989,0.0304206652451
1976,19610754.6813,20766524.9526,20226022.3036,20275757.005,0.030403837933
1977,19544747.095,20861118.5191,20012029.8899,20227830.1052,0.0303725976728
1978,19564088.0146,20813191.6193,20179355.637,20322423.6716,0.0303568643524
1979,19626336.7456,20986946.2375,20210440.2393,20195335.7201,0.0303209127435
1980,19525276.9785,20840838.8696,20031500.0064,20154776.4213,0.0302823338256
1981,19586645.2766,20745736.5792,20156798.3749,20203212.0451,0.0302634201437
1982,19516222.2309,20768341.7681,20133888.0874,20180606.8562,0.0302347886083
1983,19561785.197,20763640.2838,20228325.1212,20231975.0071,0.030210992915
1984,19470754.6813,20696524.9526,20086022.3036,20205757.005,0.0301339264083
1985,19585118.5303,20810306.9505,20251658.4546,20278641.6738,0.0300918614635
1986,19502817.8502,20662710.3013,20193959.1347,20286238.3229,0.0300806680302
1987,19539978.61,20815736.5792,20110131.7083,20273212.0451,0.0300654963694
1988,19544647.1962,20842063.0845,20152129.7887,20153552.2064,0.0299626406279
1989,19573233.5321,20926943.4485,19983543.4528,20255338.5091,0.0299354092049
1990,19645806.8621,20843892.5536,20190970.1228,20105056.0707,0.0299329060683
1991,19713233.5321,20833610.1151,20123543.4528,20162005.1758,0.0299012672042
1992,19672803.952,20931593.6543,20117306.3662,20204021.6367,0.029877998855
1993,19679041.0387,20912910.5267,20157735.9462,20129371.4309,0.0298752823667
1994,19592951.3894,20866652.7587,20243825.5955,20128962.5322,0.029849044658
1995,19544020.2967,20795063.3004,20292756.6882,20387218.6572,0.029780109614
1996,19432817.8502,20709376.968,20123959.1347,20332904.9896,0.0297315332902
1997,19585799.1851,20790946.957,20250977.7998,20158001.6673,0.0296971368138
1998,19562465.8518,20907613.6237,20227644.4665,20274668.3339,0.0296816716973
1999,19564088.0146,20836524.9526,20179355.637,20345757.005,0.0296181290666
2000,19564088.0146,20719858.286,20179355.637,20229090.3383,0.0296126279935
2001,19549484.5169,20662710.3013,20240625.8013,20286238.3229,0.02959631884
2002,19636343.0031,20910806.7436,20200433.9818,20271475.214,0.0295925487109
2003,19497353.63,20795063.3004,20246090.0215,20387218.6572,0.0295795828583
2004,19539555.5642,20791675.1014,20157221.4207,20203940.1895,0.0295745863826
2005,19569618.056,20936652.7587,20220492.2622,20198962.5322,0.0295739161898
2006,19515118.5303,20740306.9505,20181658.4546,20208641.6738,0.0295586677372
2007,19609978.61,20769069.9125,20180131.7083,20226545.3784,0.0294892956636
2008,19599140.1954,20960559.2202,20144303.4562,20221722.7374,0.0294789129658
2009,19589676.3365,20770806.7436,20153767.3151,20131475.214,0.0294764666147
2010,19427353.63,20795063.3004,20176090.0215,20387218.6572,0.0294613204625
