x,y,pop
19835802.69,20380293.4724,160244.0
19669169.1244,20436669.3296,50127.0
19666169.569,20413010.2021,153900.0
19749606.9008,20425090.0779,315677.0
19788021.0079,20272949.6895,172776.0
19627963.1024,20308226.4004,203111.0
19721064.1832,20429897.4295,133321.0
19628362.94,20336272.1444,132508.0
19721226.371,20460784.2831,164639.0
19780517.266,20434241.6025,460429.0
19625532.333,20317741.7463,178672.0
19686895.5583,20390158.1272,101957.0
19817467.4404,20428307.4817,230379.0
19716532.7982,20540574.4907,127768.0
19868889.3103,20423791.539,125340.0
19771268.5682,20497801.3573,252458.0
19771268.5682,20497801.3573,110970.0
19811713.9833,20518628.3455,86103.0
19686191.7099,20477347.4525,364798.0
19686751.9232,20477631.775,260591.0
19766714.6135,20264367.8741,231898.0
19608481.6921,20257060.2477,191004.0
19768223.7378,20458499.5043,442389.0
19821569.9921,20566618.2357,121891.0
19692753.5671,20553469.4017,295191.0
19771265.1514,20542627.1035,130656.0
19644581.3469,20381863.2951,354655.0
19856435.1303,20455663.7223,279572.0
19717383.4118,20457747.0151,106530.0
19665750.7562,20452430.7487,194603.0
19812417.7063,20283298.6057,233635.0
19797240.1458,20458146.7721,360634.0
19770512.0156,20394599.6116,244246.0
19720757.0587,20534012.0576,465342.0
19709251.5656,20343299.0964,126796.0
19825419.973,20493027.913,154041.0
19685379.7677,20324958.5766,192620.0
19771191.5493,20330761.8792,113650.0
19767230.9355,20439898.7406,551904.0
19754017.2457,20399593.7486,175855.0
19729474.1269,20314979.0751,112885.0
19851974.9858,20379849.599,103494.0
19666612.7278,20258617.6425,144883.0
19736858.1975,20356227.1828,172245.0
19965469.0286,20385389.2348,101792.0
20132501.3137,20352904.5508,94216.0
20047127.1738,20546367.6032,42570.0
20039281.3767,20551956.5153,94617.0
19912701.1731,20523474.9768,157632.0
19912701.1731,20523474.9768,36970.0
19764028.3894,20631786.6389,152367.0
19764028.3894,20631786.6389,60964.0
19946814.5024,20374892.5709,191469.0
19946444.3516,20371206.7871,242819.0
19861067.6293,20668528.7885,99022.0
20008318.0251,20283524.236,98579.0
19945656.5344,20618575.8179,119829.0
19945656.5344,20618575.8179,69100.0
20017617.3792,20626697.5116,96772.0
20017617.3792,20626697.5116,69813.0
20158192.5787,20278377.87,90689.0
20131518.2603,20509874.3303,121401.0
19953686.3157,20678073.9875,82033.0
19953686.3157,20678073.9875,42909.0
20002740.3081,20357928.8867,104280.0
20162412.1894,20448609.438,101436.0
19904684.2857,20408678.0518,80209.0
20123303.7006,20417448.9833,75517.0
19925775.9447,20445676.0386,117483.0
20058205.5263,20329375.9062,96283.0
19976967.1656,20458064.1459,97347.0
20052239.8103,20365404.9001,89190.0
19957781.2606,20570946.2587,99808.0
19950095.3421,20577768.3748,106113.0
19963631.4745,20590411.2783,97433.0
20035134.8142,20380245.4547,118518.0
20216671.4478,20445959.9992,75564.0
19982290.128,20345782.3324,172760.0
19956314.5798,20551486.5861,93861.0
19956314.5798,20551486.5861,97480.0
19968265.5618,20238752.2542,78782.0
19882016.0443,20388602.9984,107120.0
19916720.771,20645625.5116,80257.0
20053307.9805,20688506.4209,105628.0
19578225.6475,20760398.5302,51108.0
