1,3,4,9,12,27(Ⅰ),27(Ⅱ),27(Ⅲ),36(Ⅰ),36(Ⅱ),81(Ⅰ),81(Ⅱ),81(Ⅲ),81(Ⅳ),81(Ⅴ),81(Ⅵ),108(Ⅰ),108(Ⅱ),108(Ⅲ),108(Ⅳ),108(Ⅴ),108(Ⅵ),324(Ⅰ),324(Ⅱ),324(Ⅲ),324(Ⅳ),324(Ⅴ),324(Ⅵ),324(Ⅶ),324(Ⅷ),324(Ⅸ),324(Ⅹ),324(ⅩⅠ),324(ⅩⅡ),324(ⅩⅢ),324(ⅩⅣ),324(ⅩⅤ)
57804.6296296,23175.3240741,10573.8641975,-406.092592593,32983.2191358,24668.8691073,10607.3853273,23188.3011209,-10418.9382716,-26020.3395062,-36913.2728908,25695.9495961,-489.250779409,-46058.0072385,33394.9607088,-53583.2960629,-31358.7506116,-5861.30159969,-45547.5033443,-14629.393872,-19673.8889799,-29085.3838148,1001.46004814,13793.6560892,-19577.2087299,26136.1648682,8.38877118826,9217.0836076,9880.0613836,-20951.9058949,-27660.0318074,28370.9333407,59238.8107663,8577.54883226,-16607.9747106,18899.555399,-12373.6252968
57804.6296296,-13119.1203704,755.074074074,-13783.5648148,-8415.50925927,11708.9361306,1106.1670646,-36745.130973,-20830.9351852,9066.53703703,-35304.4328854,10765.8540955,18674.5047159,7991.50134996,-6339.01522504,18155.4212825,-29528.3030822,21541.8390021,11259.7325986,7903.66042368,-37887.0394245,39163.027149,6770.85667734,35995.252299,1817.77991254,32992.2310311,-9205.9771155,-39857.0748727,69447.3090891,-19927.0725238,945.996916841,-46749.5874695,-31407.5605718,-49314.5891266,29120.9722515,26329.5334697,-20901.9033005
57804.6296296,-10056.2037037,10573.8641975,-2670.25925927,-34380.771605,-7573.20321345,-22605.6078028,5829.47768295,-21791.2901235,23542.6975308,-25286.4281011,-4479.96470019,8984.09650505,-722.522431101,7819.70213957,17861.0332545,-17794.0878509,-7488.98565461,26369.7031351,27556.235287,17226.2104242,-44542.4086742,14398.9510775,16229.1763015,-2414.70145317,16248.5282156,-19927.8599852,-27390.9249892,-16685.1999539,18118.5760175,21822.9402568,-5585.98005381,-3250.49738691,24606.2454434,-38294.6530877,-15323.835396,13273.3183267
57804.6296296,23175.3240741,755.074074074,-406.092592593,-2693.13888889,-21114.6821285,-9538.10956308,-26391.5694196,-12339.6481481,-34069.5925926,-11546.7943142,5155.31349862,8032.35118599,-42763.7967898,59595.0283044,-1042.60188496,-1617.92592985,-26299.1299323,-14448.5459897,6401.88849276,23570.9660278,37210.5528868,22965.6824854,892.266244915,-17325.152434,-15686.9759459,-17782.462298,-6097.41860156,-13719.5585266,-5088.86780556,-1214.40997193,17801.2768677,40455.7648906,41613.0288409,-8733.58419997,-29710.0635449,-25799.0260011
57804.6296296,-13119.1203704,10573.8641975,-13783.5648148,1397.55246915,-23169.8656317,32767.5530668,3865.20145373,-1927.65123456,42110.845679,-514.458872627,23747.4292954,19511.4555032,-33513.9030343,-28010.9441976,-25584.4120274,11928.4058047,36320.3333058,10617.2053339,-4349.84130478,-4532.15577112,1472.94152033,31437.7766617,25984.7952071,9751.46516826,-42222.6707008,-8346.69732781,-12347.9415438,-59620.5905575,-19549.6254192,4717.68718426,42558.9402318,-20722.1906412,-59585.4987545,-7099.00180909,-22435.1018691,33867.1541699
57804.6296296,-10056.2037037,755.074074074,-2670.25925927,11108.6481482,-16022.7540448,-3824.51021503,10169.8475932,-967.296296287,-14630.1481481,2648.42585983,20569.1251507,-1110.45841795,27581.9795157,6715.84760791,14396.5802838,17412.1644438,-15976.2724081,-33872.3642579,17352.0137885,-13542.9054868,-3039.66385732,38793.3740138,32607.1614091,-16821.8687563,-45746.6581862,-2819.68278983,15165.472472,4650.10866108,294.821915996,-22842.7282527,-47137.5346565,-18155.9985585,6594.73219807,-21746.7311396,26146.1547622,-19782.1230928
57804.6296296,23175.3240741,10573.8641975,-406.092592593,32983.2191358,-3554.18697888,-1069.27576426,3203.2682987,-10418.9382716,-26020.3395062,-3538.08903476,873.195908386,26166.9579412,81465.903914,-13442.2429355,5720.10754,13472.4366709,5275.76551197,15295.436706,17886.4261061,32092.8720383,38168.5907445,44145.2809442,5214.70880125,-3185.7767825,-24654.1092889,1062.28505762,58592.3699471,86707.2355439,2935.42312582,18859.5681895,-13966.999015,31353.8196952,41936.9886605,25421.8125593,5485.76166192,39771.7975669
57804.6296296,-13119.1203704,755.074074074,-13783.5648148,-8415.50925927,11460.9295011,-33873.7201314,32879.9295193,-20830.9351852,9066.53703703,-16179.2644817,-2788.82438774,-4475.90187127,46993.1933298,-22289.5651268,-16805.2207956,3311.58464883,-23941.8217632,33469.0611884,-6260.05505176,13666.7052993,-7758.39098824,46847.9784913,8105.64155363,2495.8521773,6594.24712265,10148.5323636,27517.6668969,-16991.3453333,1473.42490094,-25039.4203079,10356.6449901,-14496.9048745,-28320.0755819,11588.4068084,49794.1711099,-5666.57031701
57804.6296296,-10056.2037037,10573.8641975,-2670.25925927,-34380.771605,23595.9572583,26430.1180179,-15999.3252761,-21791.2901235,23542.6975308,-29360.1539985,15635.2985526,25836.4202607,-40974.3486158,-37443.7712758,40882.3884102,-6967.08060384,38569.5099669,-32591.7164001,-4977.86305307,-49781.1721881,13376.9056116,46575.4814433,34494.0837531,-19845.0003815,29639.2413149,18086.610381,-36530.0260872,-16587.91376,-5992.11693437,17892.4409637,44122.0966858,-39860.0919373,-8863.85594312,5520.52158333,-42095.7046642,28224.4002494
57804.6296296,23175.3240741,755.074074074,-406.092592593,-2693.13888889,24668.8691073,10607.3853273,23188.3011209,-12339.6481481,-34069.5925926,-36913.2728908,25695.9495961,-489.250779409,-46058.0072385,33394.9607088,-53583.2960629,-11377.8077906,-18142.6377608,5235.26036625,7306.18617638,-918.075762211,23885.6303266,43360.6569658,22438.5412019,8701.54257311,35424.4389587,13669.5991013,-31751.6631534,-34544.0643716,-4903.3240321,7800.3198574,-32758.2561898,41034.9203754,9225.46847147,36178.7256618,-12751.4637257,9942.80830574
57804.6296296,-13119.1203704,10573.8641975,-13783.5648148,1397.55246915,11708.9361306,1106.1670646,-36745.130973,-1927.65123456,42110.845679,-35304.4328854,10765.8540955,18674.5047159,7991.50134996,-6339.01522504,18155.4212825,-6995.07795295,-13880.5536363,-13310.2850774,-8587.69841775,22748.0261874,-24195.2722141,37591.2603366,236.944992049,-12693.4460694,27538.3860385,2888.33867207,1122.29367738,-9505.98107703,22119.0281164,6412.8542978,-8523.75322384,-18956.9890385,13216.2572184,-33911.9386075,-16293.8730902,4628.11775723
